CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
18749,MS.,OLIVIA,STEWART,1976-08-14,M,F,olivia24@learnsector.com,30000,0,High School,Skilled Manual,Y
18750,MS.,ALEXANDRA,PERRY,1976-04-05,M,F,alexandra31@learnsector.com,30000,0,High School,Skilled Manual,Y
18751,MS.,KARI,SCHMIDT,1976-03-06,S,F,kari11@learnsector.com,30000,0,High School,Skilled Manual,Y
18752,MS.,SAMANTHA,WALKER,1975-06-27,S,F,samantha24@learnsector.com,40000,0,High School,Skilled Manual,Y
18753,MR.,JAMES,MOORE,1975-05-19,S,M,james73@learnsector.com,40000,0,High School,Skilled Manual,Y
18754,MS.,ISABELLA,MITCHELL,1975-09-26,S,F,isabella41@learnsector.com,40000,0,High School,Skilled Manual,N
18755,MR.,CHRISTOPHER,LEWIS,1976-08-24,S,M,christopher21@learnsector.com,40000,0,High School,Skilled Manual,Y
18756,MS.,ISABELLA,THOMPSON,1976-03-05,S,F,isabella71@learnsector.com,40000,0,High School,Skilled Manual,N
18757,MR.,FREDERICK,SRINI,1976-08-18,M,M,frederick7@learnsector.com,40000,0,High School,Skilled Manual,Y
18758,MR.,DEVIN,PRICE,1979-02-03,S,M,devin66@learnsector.com,30000,0,Partial High School,Clerical,N
18759,MR.,DEVIN,PHILLIPS,1978-11-02,S,M,devin38@learnsector.com,30000,0,Partial High School,Clerical,N
18760,MS.,MORGAN,WOOD,1978-06-02,M,F,morgan72@learnsector.com,30000,0,Partial High School,Clerical,N
18761,MR.,LUIS,WRIGHT,1978-06-10,S,M,luis51@learnsector.com,30000,0,Partial High School,Clerical,Y
18762,MS.,ARTHUR,WILSON,1978-05-22,M,F,arthur44@learnsector.com,40000,0,High School,Skilled Manual,Y
18763,MRS.,JULIE,CHANDER,1938-02-24,M,F,julie20@learnsector.com,40000,2,Bachelors,Management,N
18764,MS.,NATALIE,SCOTT,1977-12-24,M,F,natalie56@learnsector.com,40000,0,High School,Skilled Manual,Y
18765,MR.,NOAH,SHAN,1977-08-18,S,M,noah25@learnsector.com,40000,0,High School,Skilled Manual,N
18766,MR.,FRANCISCO,SAI,1940-01-15,M,M,francisco6@learnsector.com,30000,2,Partial College,Clerical,N
18767,MR.,GARY,ALONSO,1940-10-12,M,M,gary19@learnsector.com,40000,2,Bachelors,Management,Y
18768,MR.,DALTON,GARCIA,1942-02-23,M,M,dalton15@learnsector.com,40000,2,Bachelors,Management,Y
18769,MRS.,THERESA,DOMINGUEZ,1943-03-08,M,F,theresa9@learnsector.com,40000,2,Bachelors,Management,Y
18770,MR.,AARON,HERNANDEZ,1976-05-06,S,M,aaron50@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18771,MR.,ROBERT,GREEN,1976-03-01,S,M,robert55@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18772,MS.,JULIA,HILL,1976-12-02,M,F,julia19@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18773,MS.,CASSIDY,PRICE,1976-07-13,M,F,cassidy0@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18774,MR.,JUSTIN,FLORES,1976-06-19,S,M,justin9@learnsector.com,60000,0,Partial College,Skilled Manual,N
18775,MS.,ANDREA,BELL,1975-05-18,M,F,andrea15@learnsector.com,40000,0,High School,Skilled Manual,Y
18776,MR.,CONNOR,ALLEN,1975-06-10,S,M,connor50@learnsector.com,30000,0,Partial College,Skilled Manual,Y
18777,MR.,RICHARD,CLARK,1974-07-26,S,M,richard13@learnsector.com,30000,0,Partial College,Skilled Manual,Y
18778,MR.,MIGUEL,WASHINGTON,1974-08-07,M,M,miguel59@learnsector.com,30000,0,Partial College,Skilled Manual,Y
18779,,JOSE,HILL,1974-04-22,M,,jose48@learnsector.com,30000,0,Partial College,Skilled Manual,Y
18780,MR.,EVAN,CARTER,1973-09-05,S,M,evan35@learnsector.com,60000,0,Partial College,Skilled Manual,Y
18781,MR.,HUNTER,LEWIS,1972-04-13,S,M,hunter54@learnsector.com,80000,0,Bachelors,Management,N
18782,MR.,PATRICK,REED,1972-04-23,M,M,patrick25@learnsector.com,80000,0,Bachelors,Management,Y
18783,MR.,MICHAEL,MARTIN,1968-04-19,S,M,michael46@learnsector.com,80000,0,Bachelors,Management,N
18784,MRS.,TRINITY,BROOKS,1968-02-04,M,F,trinity1@learnsector.com,90000,4,Bachelors,Management,Y
18785,MS.,SARA,RIVERA,1967-05-11,S,F,sara18@learnsector.com,110000,0,Graduate Degree,Management,N
18786,MR.,DUSTIN,CHANDE,1967-10-16,S,M,dustin15@learnsector.com,120000,0,Bachelors,Management,N
18787,MRS.,MYA,WOOD,1963-05-14,M,F,mya4@learnsector.com,80000,4,Bachelors,Management,Y
18788,MRS.,MADISON,THOMPSON,1968-02-03,S,F,madison16@learnsector.com,90000,4,Bachelors,Management,Y
18789,MR.,SETH,ROBINSON,1968-04-21,S,M,seth17@learnsector.com,110000,1,Graduate Degree,Management,N
18790,MS.,JULIA,MARTIN,1979-09-26,M,F,julia36@learnsector.com,40000,0,High School,Skilled Manual,Y
18791,MS.,MEGAN,BLUE,1979-08-23,S,F,megan34@learnsector.com,40000,0,High School,Skilled Manual,Y
18792,MS.,GABRIELLA,PETERSON,1979-08-24,M,F,gabriella2@learnsector.com,40000,0,High School,Skilled Manual,Y
18793,MR.,ANGEL,COX,1944-04-19,M,M,angel10@learnsector.com,20000,4,High School,Skilled Manual,N
18794,MR.,ANDREW,DAVIS,1979-03-20,S,M,andrew14@learnsector.com,60000,0,Partial College,Skilled Manual,Y
18795,MR.,NATHAN,ALEXANDER,1978-04-09,S,M,nathan15@learnsector.com,40000,0,Partial High School,Clerical,N
18796,MR.,MARVIN,RUIZ,1947-06-12,M,M,marvin2@learnsector.com,10000,2,High School,Skilled Manual,Y
18797,MR.,EVAN,MURPHY,1978-03-24,S,M,evan16@learnsector.com,40000,0,Partial College,Skilled Manual,N
18798,MS.,ANDREA,ALLEN,1978-06-13,M,F,andrea45@learnsector.com,60000,0,Partial College,Skilled Manual,Y
18799,MR.,JACOB,LEWIS,1971-10-24,M,M,jacob17@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18800,MRS.,JENNIFER,PHILLIPS,1971-12-10,M,F,jennifer8@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18801,MRS.,DAWN,YUAN,1971-03-21,M,F,dawn30@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18802,MR.,MARIO,SHEN,1971-11-10,M,M,mario1@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18803,MR.,CEDRIC,ZHENG,1971-11-27,M,M,cedric19@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18804,MR.,AARON,GONZALES,1971-05-26,M,M,aaron16@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
18805,MRS.,TRACY,SIMPSON,1972-06-21,M,F,tracy4@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
18806,MRS.,KAITLYN,TORRES,1972-08-09,M,F,kaitlyn60@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
18807,MR.,SPENCER,BENNETT,1964-07-14,S,M,spencer2@learnsector.com,130000,2,Graduate Degree,Management,N
18808,MRS.,GABRIELLE,PEREZ,1956-04-26,S,F,gabrielle55@learnsector.com,70000,3,Partial College,Professional,Y
18809,MR.,JASON,KING,1956-08-04,M,M,jason47@learnsector.com,80000,2,Partial College,Professional,Y
18810,MR.,CASEY,DOMINGUEZ,1934-06-24,M,M,casey36@learnsector.com,60000,2,Graduate Degree,Management,Y
18811,MR.,SAMUEL,PERRY,1963-06-27,M,M,samuel6@learnsector.com,80000,4,Partial College,Professional,Y
18812,MR.,KYLE,ADAMS,1963-06-04,S,M,kyle45@learnsector.com,80000,4,Partial College,Professional,Y
18813,MS.,KRISTY,HERNANDEZ,1963-09-05,S,F,kristy4@learnsector.com,90000,0,Partial College,Professional,Y
18814,MR.,EVAN,ADAMS,1963-07-17,S,M,evan39@learnsector.com,90000,0,Partial College,Professional,N
18815,MS.,ABIGAIL,ROGERS,1963-06-16,M,F,abigail5@learnsector.com,90000,0,Partial College,Professional,N
18816,MS.,TAYLOR,SMITH,1963-06-15,S,F,taylor47@learnsector.com,90000,0,Partial College,Professional,Y
18817,MS.,BRITTANY,RUSSELL,1963-01-14,S,F,brittany18@learnsector.com,90000,0,Partial College,Professional,N
18818,MR.,LUCAS,TORRES,1963-03-16,M,M,lucas76@learnsector.com,130000,3,Bachelors,Management,Y
18819,MRS.,MIRANDA,BENNETT,1963-04-26,M,F,miranda1@learnsector.com,150000,3,Bachelors,Management,Y
18820,MRS.,ALEXANDRIA,COOK,1963-02-02,M,F,alexandria42@learnsector.com,160000,1,Bachelors,Management,Y
18821,MR.,JUAN,MORGAN,1962-12-16,S,M,juan23@learnsector.com,80000,5,Partial College,Professional,Y
18822,MR.,GREGORY,FERRIER,1962-06-25,M,M,gregory26@learnsector.com,90000,5,Partial College,Professional,Y
18823,MR.,RUSSELL,XU,1962-04-26,S,M,russell9@learnsector.com,110000,1,Bachelors,Management,N
18824,MR.,ELIJAH,COLLINS,1962-08-24,M,M,elijah31@learnsector.com,120000,1,High School,Professional,Y
18825,MR.,BRANDON,SMITH,1962-09-22,M,M,brandon37@learnsector.com,130000,1,Bachelors,Management,Y
18826,MRS.,ALLISON,STEWART,1961-06-27,M,F,allison24@learnsector.com,70000,5,Partial College,Professional,N
18827,MRS.,CARMEN,RAMAN,1961-11-22,S,F,carmen15@learnsector.com,80000,5,Partial College,Professional,Y
18828,MRS.,MORGAN,WRIGHT,1961-02-16,M,F,morgan17@learnsector.com,80000,5,Partial College,Professional,Y
18829,MR.,JACKSON,SIMMONS,1961-03-14,S,M,jackson17@learnsector.com,90000,4,Partial College,Professional,Y
18831,MR.,ANDY,HERNANDEZ,1961-12-28,S,M,andy8@learnsector.com,110000,1,Bachelors,Management,Y
18832,MR.,DYLAN,JACKSON,1961-07-08,M,M,dylan42@learnsector.com,130000,1,Bachelors,Management,N
18833,MRS.,MORGAN,BAKER,1955-03-03,M,F,morgan13@learnsector.com,60000,2,High School,Professional,N
18834,MRS.,ANA,FOSTER,1955-10-20,M,F,ana15@learnsector.com,60000,2,High School,Professional,N
18835,MRS.,ISABELLE,COLEMAN,1955-04-14,S,F,isabelle6@learnsector.com,60000,2,High School,Professional,Y
18836,MRS.,NICOLE,COOPER,1955-02-14,S,F,nicole35@learnsector.com,60000,2,High School,Professional,Y
18837,MRS.,AMANDA,HERNANDEZ,1955-10-13,M,F,amanda61@learnsector.com,70000,4,High School,Professional,Y
18838,MRS.,NATALIE,MORRIS,1955-09-13,M,F,natalie2@learnsector.com,80000,3,Partial College,Professional,Y
18839,MR.,DON,LEE,1955-04-13,M,M,don4@learnsector.com,80000,3,Partial College,Professional,Y
18840,MRS.,ALEXANDRIA,BARNES,1955-12-19,M,F,alexandria3@learnsector.com,80000,3,Partial College,Professional,N
18841,MRS.,GABRIELLA,CAMPBELL,1936-06-09,M,F,gabriella29@learnsector.com,40000,3,Partial College,Professional,N
18842,MR.,JAMES,GONZALEZ,1936-08-07,S,M,james58@learnsector.com,40000,3,Partial College,Professional,Y
18843,MR.,LUIS,PEREZ,1936-01-20,M,M,luis36@learnsector.com,50000,2,Graduate Degree,Management,N
18844,MR.,DALTON,HERNANDEZ,1936-10-14,S,M,dalton25@learnsector.com,50000,2,Graduate Degree,Management,Y
18845,MRS.,KATHERINE,HUGHES,1936-01-04,M,F,katherine37@learnsector.com,60000,2,Graduate Degree,Management,Y
18846,MR.,DEB,HUGHES,1936-03-03,S,M,deb8@learnsector.com,60000,2,Graduate Degree,Management,Y
18847,MRS.,ARIANA,RICHARDSON,1936-11-05,M,F,ariana8@learnsector.com,60000,2,Graduate Degree,Management,Y
18848,,CHRISTIAN,HARRIS,1936-04-05,M,,christian49@learnsector.com,70000,4,Graduate Degree,Management,Y
18849,MRS.,FAITH,FLORES,1960-06-15,S,F,faith11@learnsector.com,100000,3,Partial College,Professional,Y
18850,MR.,ETHAN,HUGHES,1960-07-13,M,M,ethan8@learnsector.com,130000,4,Bachelors,Management,Y
18851,MR.,DALTON,COOK,1954-10-16,M,M,dalton83@learnsector.com,80000,2,Partial High School,Skilled Manual,N
18852,MRS.,ALLISON,SANDERS,1954-07-23,M,F,allison2@learnsector.com,80000,3,Partial High School,Skilled Manual,Y
18853,MRS.,JACQUELINE,GRAY,1954-07-14,M,F,jacqueline30@learnsector.com,80000,3,Partial High School,Skilled Manual,Y
18854,MR.,HUNTER,TURNER,1954-05-25,M,M,hunter34@learnsector.com,60000,2,Partial High School,Skilled Manual,N
18855,MR.,ROBERT,ZHANG,1954-05-22,S,M,robert35@learnsector.com,60000,2,Partial High School,Skilled Manual,Y
18856,MR.,THOMAS,GREEN,1954-03-15,M,M,thomas50@learnsector.com,60000,2,Partial High School,Skilled Manual,N
18857,MR.,SEBASTIAN,SANDERS,1954-04-07,M,M,sebastian3@learnsector.com,60000,2,Partial High School,Skilled Manual,Y
18858,MR.,MIGUEL,PARKER,1954-05-05,S,M,miguel42@learnsector.com,60000,2,Partial High School,Skilled Manual,Y
18860,MRS.,SYDNEY,FOSTER,1954-12-17,M,F,sydney38@learnsector.com,70000,3,High School,Professional,N
18861,MRS.,ASHLEY,WOOD,1954-02-22,M,F,ashley28@learnsector.com,70000,3,High School,Professional,Y
18862,MR.,LUKE,ZHANG,1954-09-22,M,M,luke13@learnsector.com,70000,3,High School,Professional,Y
18863,MR.,CHARLES,SCOTT,1954-11-14,S,M,charles33@learnsector.com,70000,3,High School,Professional,Y
18864,MR.,ELIJAH,LONG,1954-12-09,M,M,elijah13@learnsector.com,70000,3,High School,Professional,N
18865,MRS.,ASHLEY,HAYES,1953-01-23,M,F,ashley50@learnsector.com,60000,3,Graduate Degree,Management,Y
18866,MR.,MIGUEL,SCOTT,1953-02-04,M,M,miguel30@learnsector.com,60000,3,Graduate Degree,Management,N
18867,MR.,THOMAS,PERRY,1952-09-15,M,M,thomas9@learnsector.com,40000,3,Partial College,Professional,N
18868,MR.,ADAM,LONG,1952-05-18,S,M,adam7@learnsector.com,40000,3,Partial College,Professional,Y
18869,MRS.,ASHLEY,FLORES,1952-08-28,M,F,ashley39@learnsector.com,40000,3,Partial College,Professional,N
18870,MRS.,ANA,BARNES,1952-03-08,M,F,ana3@learnsector.com,40000,3,Partial College,Professional,N
18871,MR.,RUBEN,RUBIO,1937-07-14,M,M,ruben0@learnsector.com,60000,3,Graduate Degree,Management,Y
18872,MR.,MIGUEL,SEVERINO,1938-06-21,M,M,miguel71@learnsector.com,60000,3,Graduate Degree,Management,Y
18873,MR.,AUSTIN,RODRIGUEZ,1939-11-19,S,M,austin35@learnsector.com,60000,3,Graduate Degree,Management,Y
18874,MRS.,JULIA,GREEN,1939-07-05,M,F,julia11@learnsector.com,60000,3,Graduate Degree,Management,Y
18875,MR.,DEVIN,WATSON,1939-05-27,M,M,devin62@learnsector.com,60000,3,Graduate Degree,Management,Y
18876,MR.,LUKE,CHEN,1939-08-19,M,M,luke15@learnsector.com,70000,5,Graduate Degree,Management,Y
18877,MR.,EVAN,HALL,1940-06-07,M,M,evan47@learnsector.com,80000,4,Graduate Degree,Management,Y
18878,MRS.,MALLORY,RAMOS,1940-10-19,M,F,mallory4@learnsector.com,80000,4,Bachelors,Management,Y
18879,MR.,GARRETT,MORGAN,1941-09-26,M,M,garrett17@learnsector.com,50000,4,Bachelors,Management,Y
18880,MR.,JARROD,SANCHEZ,1941-07-03,M,M,jarrod19@learnsector.com,60000,3,Graduate Degree,Management,N
18881,MRS.,KIMBERLY,JAMES,1941-07-02,M,F,kimberly11@learnsector.com,70000,5,Graduate Degree,Management,Y
18882,MR.,DALTON,HAYES,1941-03-08,M,M,dalton68@learnsector.com,70000,5,Graduate Degree,Management,N
18883,MR.,JONATHAN,GARCIA,1977-07-06,S,M,jonathan70@learnsector.com,40000,0,Partial High School,Clerical,N
18884,MR.,BRYAN,REED,1977-06-19,S,M,bryan21@learnsector.com,40000,0,Partial High School,Clerical,Y
18885,MRS.,CARA,MA,1948-06-24,S,F,cara11@learnsector.com,20000,4,High School,Skilled Manual,Y
18886,MR.,DONALD,MCDONALD,1977-11-12,S,M,donald7@learnsector.com,40000,0,Partial High School,Clerical,N
18887,MS.,KARI,HERNANDEZ,1977-05-24,S,F,kari24@learnsector.com,40000,0,Partial High School,Clerical,Y
18888,MR.,DEVIN,POWELL,1977-12-18,S,M,devin47@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18889,MS.,KATELYN,MURPHY,1977-03-17,S,F,katelyn14@learnsector.com,40000,0,Partial College,Skilled Manual,N
18890,MS.,LAUREN,BLUE,1977-02-06,M,F,lauren5@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18891,MS.,MEGAN,JAMES,1977-10-09,M,F,megan45@learnsector.com,40000,0,Partial College,Skilled Manual,Y
18893,MR.,DEVIN,WHITE,1977-06-15,S,M,devin11@learnsector.com,60000,0,Partial College,Skilled Manual,N
18894,MR.,ERIC,ALLEN,1977-09-21,S,M,eric62@learnsector.com,70000,0,Partial College,Skilled Manual,Y
18896,MR.,JONATHAN,RUSSELL,1949-03-16,M,M,jonathan19@learnsector.com,20000,2,Partial High School,Clerical,N
18897,MR.,RUSSELL,BLACK,1949-07-08,M,M,russell23@learnsector.com,20000,2,Partial High School,Clerical,Y
18898,MRS.,MONICA,CHANDRA,1950-03-14,S,F,monica2@learnsector.com,20000,2,Partial High School,Clerical,Y
18899,MR.,GLENN,LIU,1950-04-28,M,M,glenn5@learnsector.com,30000,3,Partial College,Clerical,N
18900,MR.,MATHEW,TORRES,1950-08-10,M,M,mathew7@learnsector.com,30000,3,Partial College,Clerical,N
18901,MR.,CONNOR,SHAN,1951-09-09,S,M,connor26@learnsector.com,20000,2,Partial High School,Clerical,Y
18902,MR.,STEVE,CHEN,1951-08-16,M,M,steve6@learnsector.com,30000,3,High School,Skilled Manual,N
18903,MR.,LOUIS,ZENG,1951-11-27,S,M,louis16@learnsector.com,30000,3,High School,Skilled Manual,Y
18904,MS.,EMMA,THOMAS,1980-10-13,S,F,emma10@learnsector.com,30000,0,Partial College,Skilled Manual,N
18905,MR.,SAMUEL,ADAMS,1979-03-10,S,M,samuel44@learnsector.com,70000,0,Partial College,Skilled Manual,N
18906,MRS.,ADRIENNE,GUTIERREZ,1952-04-13,S,F,adrienne7@learnsector.com,30000,3,High School,Skilled Manual,Y
18907,MRS.,PRISCILLA,NARA,1952-05-18,M,F,priscilla15@learnsector.com,30000,3,High School,Skilled Manual,Y
18908,MRS.,KRYSTAL,SUN,1954-08-17,S,F,krystal13@learnsector.com,80000,2,Partial College,Skilled Manual,N
18909,MRS.,JODI,CHAVEZ,1955-06-13,S,F,jodi15@learnsector.com,80000,2,Partial College,Skilled Manual,Y
18910,MR.,MARCO,PEREZ,1975-10-28,S,M,marco20@learnsector.com,30000,0,Partial College,Skilled Manual,Y
18911,MR.,ELIJAH,MCDONALD,1975-06-22,S,M,elijah47@learnsector.com,30000,0,High School,Skilled Manual,N
18912,MR.,TYLER,WILLIAMS,1975-10-17,M,M,tyler6@learnsector.com,40000,0,High School,Skilled Manual,Y
18913,MR.,JESSE,STEWART,1975-07-11,M,M,jesse26@learnsector.com,40000,0,High School,Skilled Manual,Y
18914,MS.,FELICIA,RUIZ,1975-07-16,S,F,felicia2@learnsector.com,40000,0,High School,Skilled Manual,N
18915,MS.,SYDNEY,GONZALEZ,1975-05-01,M,F,sydney58@learnsector.com,40000,0,High School,Skilled Manual,Y
18916,MR.,CHRISTIAN,MOORE,1974-03-02,S,M,christian41@learnsector.com,30000,0,High School,Skilled Manual,N
18917,MR.,JONATHAN,NELSON,1974-11-03,M,M,jonathan38@learnsector.com,30000,0,High School,Skilled Manual,N
18918,MS.,JACQUELINE,ROSS,1973-12-26,M,F,jacqueline4@learnsector.com,60000,0,Partial College,Skilled Manual,Y
18919,MR.,EDUARDO,HERNANDEZ,1973-11-17,S,M,eduardo26@learnsector.com,60000,0,Partial College,Skilled Manual,N
18920,MR.,JONATHAN,YOUNG,1973-05-19,S,M,jonathan47@learnsector.com,60000,0,Partial College,Skilled Manual,N
18921,,RACHEL,BAILEY,1973-03-25,S,,rachel36@learnsector.com,60000,0,Partial College,Skilled Manual,N
18922,MS.,MADELINE,GONZALEZ,1973-05-09,S,F,madeline8@learnsector.com,70000,0,Partial College,Professional,N
18923,MS.,CASSANDRA,KAPOOR,1973-10-23,M,F,cassandra1@learnsector.com,70000,0,Partial College,Professional,N
18924,MS.,RACHEL,WILLIAMS,1973-11-21,S,F,rachel4@learnsector.com,70000,0,Partial College,Professional,Y
18925,MS.,HALEY,GRIFFIN,1976-12-05,M,F,haley40@learnsector.com,60000,0,Partial College,Professional,N
18926,MR.,ALEXANDRE,LOBAO,1976-03-28,M,M,alexandre1@learnsector.com,60000,0,Partial College,Professional,N
18927,MS.,ARIANNA,COX,1976-06-02,S,F,arianna32@learnsector.com,60000,0,Partial College,Professional,N
18928,MRS.,CARMEN,PRASAD,1955-02-26,M,F,carmen12@learnsector.com,80000,2,High School,Skilled Manual,Y
18929,MR.,DONALD,GARCIA,1955-06-17,S,M,donald16@learnsector.com,80000,2,High School,Skilled Manual,Y
18930,MRS.,KATELYN,RICHARDSON,1955-10-17,S,F,katelyn8@learnsector.com,80000,2,High School,Skilled Manual,N
18931,MRS.,ROSA,SHE,1956-12-14,M,F,rosa23@learnsector.com,70000,2,High School,Skilled Manual,Y
18932,MR.,CARL,CHANDE,1958-04-08,M,M,carl14@learnsector.com,100000,1,Bachelors,Management,Y
18933,MS.,KELLI,HUANG,1974-03-09,S,F,kelli6@learnsector.com,30000,0,Partial High School,Skilled Manual,Y
18934,MR.,JEREMIAH,MOORE,1974-02-22,S,M,jeremiah1@learnsector.com,60000,0,Partial College,Professional,Y
18935,MS.,JASMINE,JENKINS,1966-05-18,M,F,jasmine47@learnsector.com,130000,0,Graduate Degree,Management,Y
18936,MS.,MORGAN,COLLINS,1966-11-01,S,F,morgan2@learnsector.com,160000,0,Graduate Degree,Management,N
18937,MR.,IAN,REED,1957-10-02,S,M,ian87@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
18938,MR.,LUCAS,LOPEZ,1957-02-06,M,M,lucas44@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
18939,MR.,HUNTER,MCDONALD,1957-03-27,S,M,hunter6@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
18940,MR.,SETH,BELL,1957-10-17,M,M,seth85@learnsector.com,70000,2,Partial High School,Skilled Manual,Y
18941,MR.,PHILIP,TORRES,1957-08-03,M,M,philip12@learnsector.com,70000,3,Partial College,Professional,N
18942,MR.,BILLY,ORTEGA,1957-05-22,M,M,billy22@learnsector.com,70000,3,Partial College,Professional,Y
18943,MRS.,KAITLYN,HALL,1957-04-08,S,F,kaitlyn21@learnsector.com,70000,3,Partial College,Professional,Y
18944,MR.,MARCUS,TAYLOR,1956-06-05,S,M,marcus9@learnsector.com,60000,2,High School,Professional,Y
18945,MR.,MARCUS,COX,1956-06-23,M,M,marcus86@learnsector.com,60000,2,High School,Professional,N
18946,MR.,BRANDON,SIMMONS,1956-08-08,M,M,brandon12@learnsector.com,60000,2,High School,Professional,N
18947,MR.,DEVIN,BRYANT,1956-07-05,S,M,devin55@learnsector.com,70000,3,Partial College,Professional,Y
18948,MRS.,SYDNEY,BAILEY,1956-03-16,M,F,sydney9@learnsector.com,70000,3,Partial College,Professional,N
18949,MR.,JACKSON,HALL,1932-02-07,S,M,jackson52@learnsector.com,70000,3,Graduate Degree,Management,Y
18950,MRS.,LAUREN,ALEXANDER,1965-04-24,S,F,lauren65@learnsector.com,90000,4,Partial College,Professional,Y
18951,MR.,DALTON,JONES,1965-12-15,S,M,dalton3@learnsector.com,90000,4,Partial College,Professional,Y
18952,MRS.,CHLOE,HERNANDEZ,1965-10-23,M,F,chloe16@learnsector.com,100000,4,Bachelors,Management,Y
18953,MRS.,MYA,PATTERSON,1965-10-24,S,F,mya12@learnsector.com,110000,2,Bachelors,Management,Y
18954,MR.,DALTON,YOUNG,1965-05-26,S,M,dalton24@learnsector.com,120000,3,Bachelors,Management,N
18955,MR.,JUSTIN,JONES,1962-02-19,S,M,justin34@learnsector.com,40000,3,High School,Skilled Manual,Y
18956,MRS.,SARA,HOWARD,1962-04-17,S,F,sara12@learnsector.com,70000,1,Bachelors,Professional,N
18957,MRS.,MACKENZIE,LOPEZ,1962-10-04,S,F,mackenzie42@learnsector.com,70000,1,Bachelors,Professional,Y
18958,MRS.,NATALIE,SANCHEZ,1962-07-18,S,F,natalie1@learnsector.com,70000,1,Bachelors,Professional,Y
18959,MR.,SETH,MORRIS,1962-04-02,S,M,seth89@learnsector.com,70000,1,Bachelors,Professional,N
18960,MR.,MARCUS,JOHNSON,1962-05-10,S,M,marcus1@learnsector.com,70000,1,Bachelors,Professional,N
18961,MR.,JEREMIAH,HENDERSON,1962-05-09,S,M,jeremiah28@learnsector.com,70000,1,Bachelors,Professional,Y
18962,MR.,SETH,PARKER,1962-12-25,M,M,seth44@learnsector.com,70000,1,Partial College,Skilled Manual,Y
18963,MRS.,AMBER,COLLINS,1962-02-02,M,F,amber2@learnsector.com,70000,1,Partial College,Skilled Manual,Y
18964,MR.,THOMAS,GONZALEZ,1961-09-03,S,M,thomas45@learnsector.com,40000,4,High School,Skilled Manual,Y
18965,MR.,RICHARD,TURNER,1961-10-16,M,M,richard33@learnsector.com,40000,4,High School,Skilled Manual,Y
18966,MRS.,CARLY,RAI,1942-10-18,M,F,carly15@learnsector.com,50000,4,Bachelors,Management,Y
18967,MR.,XAVIER,CLARK,1942-07-25,M,M,xavier17@learnsector.com,60000,3,Graduate Degree,Management,Y
18968,MR.,ISAIAH,LOPEZ,1942-04-15,M,M,isaiah36@learnsector.com,60000,3,Graduate Degree,Management,Y
18969,MRS.,ANNA,COX,1942-12-07,M,F,anna15@learnsector.com,60000,3,Graduate Degree,Management,Y
18970,MR.,JASON,ROBERTS,1943-12-08,M,M,jason34@learnsector.com,60000,3,Graduate Degree,Management,Y
18971,MR.,WYATT,MOORE,1943-12-02,M,M,wyatt8@learnsector.com,70000,5,Bachelors,Management,Y
18972,MR.,BENJAMIN,BUTLER,1943-07-02,M,M,benjamin15@learnsector.com,70000,5,Bachelors,Management,Y
18973,MRS.,KATE,YUAN,1943-10-06,M,F,kate5@learnsector.com,70000,5,Bachelors,Management,Y
